,stop_id_x,stop_name_x,stop_desc_x,stop_lat_x,stop_lon_x,zone_id_x,stop_url_x,location_type_x,parent_station_x,place_id_x,place_name_x,trip_id,arrival_time_x,departure_time_x,stop_sequence_x,stop_headsign_x,pickup_type_x,drop_off_type_x,shape_dist_traveled_x,stop_id_y,stop_name_y,stop_desc_y,stop_lat_y,stop_lon_y,zone_id_y,stop_url_y,location_type_y,parent_station_y,place_id_y,place_name_y,arrival_time_y,departure_time_y,stop_sequence_y,stop_headsign_y,pickup_type_y,drop_off_type_y,shape_dist_traveled_y,duration
7358,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4657F2542117:2023-10-07T00:44:23Z,12:37:00,12:39:00,6,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,17.0
7360,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4657F2542117:2023-10-07T00:44:23Z,12:37:00,12:39:00,6,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,45.0
7365,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4657F2542117:2023-10-07T00:44:23Z,13:24:00,13:27:00,8,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,69.0
7366,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4657F2542117:2023-10-07T00:44:23Z,13:24:00,13:27:00,8,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,21.0
7374,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542117:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,152.0
7375,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542117:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,104.0
7376,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542117:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,52.0
7377,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542117:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,12:37:00,12:39:00,6,,0,0,,33.0
7378,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542117:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,80.0
7381,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2542118:2023-10-07T00:44:23Z,08:28:00,08:28:00,0,,0,1,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,10:38:00,10:43:00,3,,0,0,,130.0
7382,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2542118:2023-10-07T00:44:23Z,08:28:00,08:28:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,11:28:00,11:31:00,4,,0,0,,180.0
7383,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2542118:2023-10-07T00:44:23Z,08:28:00,08:28:00,0,,0,1,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,368.0
7384,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2542118:2023-10-07T00:44:23Z,08:28:00,08:28:00,0,,0,1,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,320.0
7385,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2542118:2023-10-07T00:44:23Z,08:28:00,08:28:00,0,,0,1,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,268.0
7386,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2542118:2023-10-07T00:44:23Z,08:28:00,08:28:00,0,,0,1,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,12:37:00,12:39:00,6,,0,0,,249.0
7387,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2542118:2023-10-07T00:44:23Z,08:28:00,08:28:00,0,,0,1,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,296.0
7388,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2542118:2023-10-07T00:44:23Z,08:28:00,08:28:00,0,,0,1,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,12:00:00,12:04:00,5,,0,0,,212.0
7391,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2542118:2023-10-07T00:44:23Z,10:38:00,10:43:00,3,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,11:28:00,11:31:00,4,,0,0,,45.0
7392,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2542118:2023-10-07T00:44:23Z,10:38:00,10:43:00,3,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,233.0
7393,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2542118:2023-10-07T00:44:23Z,10:38:00,10:43:00,3,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,185.0
7394,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2542118:2023-10-07T00:44:23Z,10:38:00,10:43:00,3,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,133.0
7395,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2542118:2023-10-07T00:44:23Z,10:38:00,10:43:00,3,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,12:37:00,12:39:00,6,,0,0,,114.0
7396,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2542118:2023-10-07T00:44:23Z,10:38:00,10:43:00,3,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,161.0
7397,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2542118:2023-10-07T00:44:23Z,10:38:00,10:43:00,3,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,12:00:00,12:04:00,5,,0,0,,77.0
7401,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2542118:2023-10-07T00:44:23Z,11:28:00,11:31:00,4,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,185.0
7402,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2542118:2023-10-07T00:44:23Z,11:28:00,11:31:00,4,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,137.0
7403,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2542118:2023-10-07T00:44:23Z,11:28:00,11:31:00,4,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,85.0
7404,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2542118:2023-10-07T00:44:23Z,11:28:00,11:31:00,4,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,12:37:00,12:39:00,6,,0,0,,66.0
7405,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2542118:2023-10-07T00:44:23Z,11:28:00,11:31:00,4,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,113.0
7406,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2542118:2023-10-07T00:44:23Z,11:28:00,11:31:00,4,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,12:00:00,12:04:00,5,,0,0,,29.0
7419,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4657F2542118:2023-10-07T00:44:23Z,13:48:00,13:50:00,9,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,46.0
7428,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4657F2542118:2023-10-07T00:44:23Z,12:56:00,13:00:00,7,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,96.0
7429,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4657F2542118:2023-10-07T00:44:23Z,12:56:00,13:00:00,7,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,48.0
7432,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,OCESN4657F2542118:2023-10-07T00:44:23Z,12:56:00,13:00:00,7,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,24.0
7437,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4657F2542118:2023-10-07T00:44:23Z,12:37:00,12:39:00,6,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,117.0
7438,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4657F2542118:2023-10-07T00:44:23Z,12:37:00,12:39:00,6,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,69.0
7439,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4657F2542118:2023-10-07T00:44:23Z,12:37:00,12:39:00,6,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,17.0
7441,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,OCESN4657F2542118:2023-10-07T00:44:23Z,12:37:00,12:39:00,6,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,45.0
7446,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4657F2542118:2023-10-07T00:44:23Z,13:24:00,13:27:00,8,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,69.0
7447,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,OCESN4657F2542118:2023-10-07T00:44:23Z,13:24:00,13:27:00,8,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,21.0
7455,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542118:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,152.0
7456,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542118:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,104.0
7457,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542118:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,52.0
7458,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542118:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,12:37:00,12:39:00,6,,0,0,,33.0
7459,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,OCESN4657F2542118:2023-10-07T00:44:23Z,12:00:00,12:04:00,5,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,80.0
7462,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2544286:2023-10-07T00:44:23Z,08:09:00,08:09:00,0,,0,1,,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,10:28:00,10:40:00,3,,0,0,,139.0
7463,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2544286:2023-10-07T00:44:23Z,08:09:00,08:09:00,0,,0,1,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,11:25:00,11:28:00,4,,0,0,,196.0
7464,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2544286:2023-10-07T00:44:23Z,08:09:00,08:09:00,0,,0,1,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,387.0
7465,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2544286:2023-10-07T00:44:23Z,08:09:00,08:09:00,0,,0,1,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,339.0
7466,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2544286:2023-10-07T00:44:23Z,08:09:00,08:09:00,0,,0,1,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,287.0
7467,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2544286:2023-10-07T00:44:23Z,08:09:00,08:09:00,0,,0,1,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,12:36:00,12:38:00,6,,0,0,,267.0
7468,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2544286:2023-10-07T00:44:23Z,08:09:00,08:09:00,0,,0,1,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,315.0
7469,StopPoint:OCEINTERCITES-87581009,Bordeaux Saint-Jean,,44.825823,-0.556012,,,0,StopArea:OCE87581009,france_24,Bordeaux,OCESN4657F2544286:2023-10-07T00:44:23Z,08:09:00,08:09:00,0,,0,1,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,11:57:00,12:01:00,5,,0,0,,228.0
7472,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2544286:2023-10-07T00:44:23Z,10:28:00,10:40:00,3,,0,0,,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,11:25:00,11:28:00,4,,0,0,,45.0
7473,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2544286:2023-10-07T00:44:23Z,10:28:00,10:40:00,3,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,236.0
7474,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2544286:2023-10-07T00:44:23Z,10:28:00,10:40:00,3,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,188.0
7475,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2544286:2023-10-07T00:44:23Z,10:28:00,10:40:00,3,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,136.0
7476,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2544286:2023-10-07T00:44:23Z,10:28:00,10:40:00,3,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,12:36:00,12:38:00,6,,0,0,,116.0
7477,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2544286:2023-10-07T00:44:23Z,10:28:00,10:40:00,3,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,164.0
7478,StopPoint:OCEINTERCITES-87611004,Toulouse Matabiau,,43.611437,1.454237,,,0,StopArea:OCE87611004,france_38,Toulouse,OCESN4657F2544286:2023-10-07T00:44:23Z,10:28:00,10:40:00,3,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,11:57:00,12:01:00,5,,0,0,,77.0
7482,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2544286:2023-10-07T00:44:23Z,11:25:00,11:28:00,4,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,188.0
7483,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2544286:2023-10-07T00:44:23Z,11:25:00,11:28:00,4,,0,0,,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,13:48:00,13:50:00,9,,0,0,,140.0
7484,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2544286:2023-10-07T00:44:23Z,11:25:00,11:28:00,4,,0,0,,StopPoint:OCEINTERCITES-87773002,Montpellier Saint-Roch,,43.60478,3.881168,,,0,StopArea:OCE87773002,france_123,Montpellier,12:56:00,13:00:00,7,,0,0,,88.0
7485,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2544286:2023-10-07T00:44:23Z,11:25:00,11:28:00,4,,0,0,,StopPoint:OCEINTERCITES-87773200,Sète,,43.412808,3.69641,,,0,StopArea:OCE87773200,france_124,Sète,12:36:00,12:38:00,6,,0,0,,68.0
7486,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2544286:2023-10-07T00:44:23Z,11:25:00,11:28:00,4,,0,0,,StopPoint:OCEINTERCITES-87775007,Nîmes Centre,,43.832387,4.366081,,,0,StopArea:OCE87775007,france_125,Nîmes,13:24:00,13:27:00,8,,0,0,,116.0
7487,StopPoint:OCEINTERCITES-87615286,Carcassonne,,43.218165,2.35243,,,0,StopArea:OCE87615286,france_72,Carcassonne,OCESN4657F2544286:2023-10-07T00:44:23Z,11:25:00,11:28:00,4,,0,0,,StopPoint:OCEINTERCITES-87781104,Narbonne,,43.190664,3.005562,,,0,StopArea:OCE87781104,france_127,Narbonne,11:57:00,12:01:00,5,,0,0,,29.0
7500,StopPoint:OCEINTERCITES-87753657,Arles,,43.685359,4.632109,,,0,StopArea:OCE87753657,france_106,Arles,OCESN4657F2544286:2023-10-07T00:44:23Z,13:48:00,13:50:00,9,,0,0,,StopPoint:OCEINTERCITES-87751008,Marseille Saint-Charles,,43.30303,5.380555,,,0,StopArea:OCE87751008,france_105,Marseille,14:36:00,14:36:00,10,,1,0,,46.0
